id,BIO_anno,class
124,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
125,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
126,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
127,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
128,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
129,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
130,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
131,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
132,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
133,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
134,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
135,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
136,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
137,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
138,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
139,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
140,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
141,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
142,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
143,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
144,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
145,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
146,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
147,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
148,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
149,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
150,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
151,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
152,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
153,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
154,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
155,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
156,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
157,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
158,B-BANK B-BANK B-BANK B-BANK,2
159,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
160,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
161,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
162,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
163,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
164,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
165,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
166,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
167,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
168,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
169,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
170,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
171,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
172,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
173,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
174,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
175,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
176,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
177,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
178,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
179,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
180,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
181,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
182,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
183,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
184,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
185,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
186,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
187,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
188,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
189,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
190,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
191,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
192,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
193,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
194,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
195,B-BANK B-BANK B-BANK,2
196,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
197,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
198,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
199,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
200,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
201,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
202,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
203,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
204,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
205,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
206,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
207,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
208,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
209,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
210,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
211,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
212,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
213,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
214,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
215,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
216,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
217,B-BANK B-BANK B-BANK,0
218,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
219,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
220,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
221,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
222,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
223,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
224,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
225,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
226,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
227,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
228,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
229,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
230,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
231,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,0
232,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
233,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
234,B-BANK B-BANK B-BANK B-BANK B-BANK,2
235,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
236,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
237,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
238,B-BANK B-BANK B-BANK B-BANK B-BANK,2
239,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
240,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
241,B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK B-BANK,2
